Distance_(cm),cm
0.0,0.2059813
0.06900923434343434,0.25404698324018626
0.13801846868686868,0.27090624
0.20702770303030302,0.2855172873218673
0.27603693737373736,0.3141117599617799
0.34504617171717167,0.33849340780174114
0.41405540606060603,0.34905442
0.4830646404040404,0.37148952007522673
0.5520738747474747,0.40072865275881936
0.621083109090909,0.41713034545454547
0.6900923434343433,0.4424812321048811
0.7591015777777778,0.479563744004004
0.8281108121212121,0.5148132838420238
0.8971200464646464,0.5434681231449631
0.9661292808080808,0.5913995445936846
1.0351385151515151,0.6329704438456637
1.1041477494949494,0.6594308817878484
1.1731569838383837,0.665304046811831
1.242166218181818,0.6737490854545455
1.3111754525252524,0.6816953600000001
1.3801846868686867,0.6887878136263537
1.4491939212121212,0.6902452647849755
1.5182031555555555,0.7072310851584919
1.5872123898989898,0.7148703593259925
1.6562216242424241,0.7354659687032487
1.7252308585858585,0.7530651667309732
1.7942400929292928,0.757760519691526
1.863249327272727,0.7689459763636362
1.9322585616161616,0.7776751213730115
2.001267795959596,0.7882325407625808
2.0702770303030302,0.8029600400000001
2.1392862646464645,0.8178165000000001
2.208295498989899,0.8218344136427337
2.277304733333333,0.8335054589421156
2.3463139676767675,0.8484210697916099
2.415323202020202,0.8610867786179156
2.484332436363636,0.8782230109090909
2.5533416707070704,0.8933185054497067
2.6223509050505047,0.9113314515564046
2.691360139393939,0.9163655173664572
2.7603693737373733,0.9322472346097612
2.829378608080808,0.957995677891831
2.8983878424242424,0.9821640731349531
2.9673970767676767,1.0043240569320837
3.036406311111111,1.031660785728543
3.1054155454545453,1.0503518836363637
3.1744247797979797,1.0721290334128066
3.243434014141414,1.0911400358182424
3.3124432484848483,1.1174882400000001
3.3814524828282826,1.1347792241635575
3.450461717171717,1.1491761877083142
3.519470951515151,1.15396264
3.5884801858585855,1.1742912122977522
3.65748942020202,1.1852148
3.726498654545454,1.1852148
3.7955078888888885,1.1852148
3.864517123232323,1.1852148
3.9335263575757575,1.1852148
4.002535591919192,1.1852148
4.071544826262626,1.18581932
4.1405540606060605,1.1930119565055965
4.209563294949494,1.202216732980253
4.278572529292929,1.2125351042182302
4.347581763636363,1.2352661927272726
4.416590997979798,1.23600972
4.4856002323232325,1.23600972
4.554609466666666,1.235962877025948
4.623618701010101,1.221454701686535
4.692627935353535,1.20226582
4.76163716969697,1.1956573254782055
4.830646404040404,1.1790299
4.899655638383838,1.1581860039908063
4.968664872727272,1.15135406
5.037674107070707,1.15247166
5.106683341414141,1.15557554
5.175692575757576,1.15743482
5.244701810101009,1.16139214
5.313711044444444,1.1629797467867868
5.382720278787878,1.1783989680680678
5.451729513131313,1.1977986886310552
5.520738747474747,1.2164872800000002
5.589747981818181,1.2159954436363636
5.658757216161616,1.2257719718490292
5.72776645050505,1.241679
5.796775684848485,1.2509921373264175
5.865784919191919,1.26081028
5.9347941535353534,1.2703945298439483
6.003803387878787,1.2830993939084536
6.072812622222222,1.305858127520854
6.141821856565656,1.3295803906961832
6.210831090909091,1.3623172236363639
6.279840325252525,1.386912057616887
6.348849559595959,1.411444119002638
6.417858793939393,1.4382247415532572
6.486868028282828,1.4675862291740223
6.555877262626262,1.509979065571886
6.624886496969697,1.5573080934152332
6.693895731313131,1.612152254186914
6.762904965656565,1.6576035185169053
6.8319142,1.69155364
