Distance_(cm),cm
0.0,0.20388325999999998
0.05241969898989899,0.22773144342888343
0.10483939797979798,0.25370347304819973
0.15725909696969698,0.2591461939393939
0.20967879595959596,0.2688818234798435
0.26209849494949494,0.2798583804331604
0.31451819393939395,0.31082234
0.3669378929292929,0.31082234
0.4193575919191919,0.2895472220286954
0.47177729090909093,0.27108912
0.5241969898989899,0.2635307283275873
0.5766166888888888,0.28189931014637387
0.6290363878787879,0.30464913754481765
0.6814560868686869,0.3267110859095459
0.7338757858585858,0.3335147
0.7862954848484849,0.3351509287523887
0.8387151838383838,0.359312104022204
0.8911348828282828,0.38447640370249037
0.9435545818181819,0.4249355345454546
0.9959742808080808,0.4514685421991689
1.0483939797979798,0.4698778526053326
1.1008136787878788,0.4814164725652926
1.1532333777777777,0.49653382216216213
1.2056530767676767,0.503302715060515
1.2580727757575758,0.5133922660606062
1.3104924747474747,0.529036324764158
1.3629121737373737,0.5494245828628629
1.4153318727272728,0.5497060101938301
1.4677515717171716,0.5630276548342281
1.5201712707070707,0.5711774199999999
1.5725909696969698,0.5711774199999999
1.6250106686868686,0.5681129273604307
1.6774303676767677,0.56790336
1.7298500666666667,0.578852944044044
1.7822697656565656,0.5981521906451907
1.8346894646464647,0.59862466
1.8871091636363637,0.59862466
1.9395288626262626,0.59357514
1.9919485616161616,0.5926074
2.0443682606060607,0.608403813939394
2.0967879595959595,0.6181410296411562
2.1492076585858584,0.6392345812594412
2.2016273575757577,0.6683748786113386
2.2540470565656565,0.67408298
2.3064667555555554,0.6727145666533202
2.3588864545454546,0.6632124727272727
2.4113061535353535,0.6801739835186703
2.4637258525252523,0.6942008478201173
2.5161455515151516,0.7012872416907817
2.5685652505050505,0.70159118
2.6209849494949493,0.70424294
2.6734046484848486,0.71112888
2.7258243474747474,0.7123418163412568
2.7782440464646463,0.7364394085652936
2.8306637454545456,0.7467219
2.8830834444444444,0.7467219
2.9355031434343433,0.74959464
2.9879228424242426,0.7619238
3.0403425414141414,0.7816624208353808
3.0927622404040402,0.8090516546476743
3.1451819393939395,0.8359243139393939
3.1976016383838384,0.8561710188327721
3.250021337373737,0.8810508597009131
3.3024410363636365,0.9016861919137319
3.3548607353535354,0.926638849120029
3.407280434343434,0.9463069922941122
3.4597001333333335,0.9653761066666667
3.5121198323232323,0.9758319333980524
3.564539531313131,1.010200812665578
3.6169592303030305,1.0201129101974704
3.6693789292929293,1.03283004
3.721798628282828,1.0408079822980556
3.7742183272727274,1.0583236656620258
3.8266380262626263,1.066166737018837
3.879057725252525,1.07004866
3.9314774242424244,1.0714520293002092
3.9838971232323233,1.0834674610465012
4.036316822222222,1.0872896401334669
4.088736521212121,1.1047637463008462
4.14115622020202,1.1174882400000001
4.193575919191919,1.1368962049361881
4.245995618181818,1.1646874436363637
4.298415317171717,1.1847825173021507
4.350835016161616,1.2047081562410895
4.403254715151515,1.215849280955501
4.455674414141414,1.2195131614978614
4.508094113131313,1.2266189727181727
4.560513812121212,1.2372372327272727
4.612933511111111,1.2506350095808383
4.66535321010101,1.269477012263957
4.717772909090909,1.2914722176412778
4.770192608080808,1.30373628
4.822612307070707,1.30373628
4.875032006060606,1.3002142821148424
4.927451705050505,1.2893852310753178
4.979871404040404,1.28680464
5.032291103030303,1.28780794
5.084710802020202,1.28780794
5.137130501010101,1.29080768
5.1895502,1.28957578
