Distance_(cm),cm
0.0,0.24064468000000003
0.02941653535353535,0.266015269639943
0.0588330707070707,0.2882315791524858
0.08824960606060606,0.30658589852397855
0.1176661414141414,0.3121208081554282
0.14708267676767675,0.3177064657803258
0.1764992121212121,0.32125412000000003
0.20591574747474745,0.3258658704953439
0.2353322828282828,0.33699334784299445
0.26474881818181817,0.3386646972563963
0.2941653535353535,0.3426714993132527
0.32358188888888884,0.3556402394810379
0.3529984242424242,0.3731075676011613
0.38241495959595956,0.38670580947917604
0.4118314949494949,0.40546444700659284
0.4412480303030303,0.4195128615251615
0.4706645656565656,0.42897592121030664
0.500081101010101,0.4321138334995602
0.5294976363636363,0.44314364
0.5589141717171716,0.44813059018533685
0.588330707070707,0.4585906954190554
0.6177472424242424,0.4710243324215124
0.6471637777777777,0.47889921999999996
0.6765803131313131,0.49184262869232864
0.7059968484848484,0.5019369608281009
0.7354133838383837,0.5093589
0.7648299191919191,0.51495452
0.7942464545454545,0.5182844600000001
0.8236629898989898,0.5291961638584038
0.8530795252525252,0.5370071323026057
0.8824960606060606,0.5412153043839594
0.9119125959595958,0.5512852749755816
0.9413291313131312,0.5617748133405914
0.9707456666666666,0.5681216576176176
1.000162202020202,0.5729668377862457
1.0295787373737373,0.57915048
1.0589952727272727,0.590711600413718
1.088411808080808,0.59838336
1.1178283434343432,0.6005372800000001
1.1472448787878786,0.6064055409544546
1.176661414141414,0.61047884
1.2060779494949494,0.61047884
1.2354944848484848,0.61047884
1.2649110202020202,0.61165232
1.2943275555555553,0.61165232
1.3237440909090907,0.61165232
1.3531606262626261,0.6107664374653442
1.3825771616161615,0.6107125200000001
1.411993696969697,0.6107125200000001
1.4414102323232323,0.6167041892322627
1.4708267676767675,0.6230289800000001
1.5002433030303028,0.6247614335863135
1.5296598383838382,0.6318048407195073
1.5590763737373736,0.64005206
1.588492909090909,0.6402963403221403
1.6179094444444444,0.646518349075183
1.6473259797979796,0.6517516972926872
1.676742515151515,0.6588902029831247
1.7061590505050503,0.6644667295052318
1.7355755858585857,0.6750675021593178
1.7649921212121211,0.6827129837379786
1.7944086565656565,0.6932406934065203
1.8238251919191917,0.7042661191707493
1.853241727272727,0.7079835303864996
1.8826582626262625,0.7198222047805379
1.9120747979797978,0.7311223517396185
1.9414913333333332,0.7388738288488488
1.9709078686868684,0.7509908354008553
2.000324404040404,0.7609544140504138
2.0297409393939394,0.7736910807498408
